leaid,zip,state,county_fips,lat,lon
5302670,98201,WA,53061,48.054913,-121.766412
5302700,98668,WA,,,
5302730,99131,WA,53065,48.390648,-117.854897
5302820,98003,WA,53033,47.493554,-121.832375
5302850,98248,WA,53073,48.842653,-121.836432
5302880,98424,WA,53053,47.040716,-122.144709
5302910,99337,WA,53005,46.228072,-119.516864
5302940,98444,WA,53053,47.040716,-122.144709
5302970,99030,WA,53063,47.620379,-117.404392
5303000,99130,WA,53075,46.903322,-117.522962
5303030,98619,WA,53039,45.869509,-120.780117
5303090,98620,WA,53039,45.869509,-120.780117
5303130,99116,WA,53047,48.550971,-119.691035
5303150,98930,WA,53077,46.456558,-120.740145
5303180,98932,WA,53077,46.456558,-120.740145
5303210,98252,WA,53061,48.054913,-121.766412
5303240,98546,WA,53045,47.354126,-123.17385
5303270,99224,WA,53063,47.620379,-117.404392
5303300,98674,WA,53015,46.185923,-122.658682
5303330,98502,WA,53067,46.932598,-122.829441
5303360,99134,WA,53043,47.582718,-118.417667
5303440,99115,WA,53025,47.213633,-119.467788
5303510,98923,WA,53077,46.456558,-120.740145
5303540,98166,WA,53033,47.493554,-121.832375
5303570,98606,WA,53011,45.771674,-122.485903
5303600,98584,WA,53045,47.354126,-123.17385
5303660,98550,WA,53027,47.142786,-123.827043
5303720,98256,WA,53061,48.054913,-121.766412
5303750,98027,WA,53033,47.493554,-121.832375
5303780,99335,WA,53021,46.53458,-118.906944
5303810,98625,WA,53015,46.185923,-122.658682
5303870,99140,WA,53019,48.437246,-118.517074
5303930,99336,WA,53005,46.228072,-119.516864
5303960,98031,WA,53033,47.493554,-121.832375
5303990,99141,WA,53065,48.390648,-117.854897
5304020,99320,WA,53005,46.228072,-119.516864
5304050,98934,WA,53037,47.124444,-120.676714
5304080,98628,WA,53039,45.869509,-120.780117
5304110,98257,WA,53057,48.493066,-121.816278
5304150,99143,WA,53075,46.903322,-117.522962
5304170,98629,WA,53011,45.771674,-122.485903
5304200,98258,WA,53061,48.054913,-121.766412
5304230,98052,WA,53033,47.493554,-121.832375
5304260,98271,WA,53061,48.054913,-121.766412
5304290,99017,WA,53075,46.903322,-117.522962
5304380,99031,WA,53063,47.620379,-117.404392
5304410,99341,WA,53001,47.00484,-118.533308
5304470,98632,WA,53015,46.185923,-122.658682
5304500,99148,WA,53065,48.390648,-117.854897
5304530,98261,WA,53055,48.508861,-123.100616
5304560,98019,WA,53033,47.493554,-121.832375
5304590,98635,WA,53039,45.869509,-120.780117
5304620,98264,WA,53073,48.842653,-121.836432
5304650,98935,WA,53077,46.456558,-120.740145
5304710,98830,WA,53017,47.735866,-119.69588
5304740,98831,WA,53007,47.859891,-120.618543
5304800,98541,WA,53027,47.142786,-123.827043
5304830,99173,WA,53065,48.390648,-117.854897
5304860,98270,WA,53061,48.054913,-121.766412
5304890,98557,WA,53027,47.142786,-123.827043
5304920,99021,WA,53063,47.620379,-117.404392
5304950,99022,WA,53063,47.620379,-117.404392
5304980,98040,WA,53033,47.493554,-121.832375
5305010,98226,WA,53073,48.842653,-121.836432
5305020,98862,WA,53047,48.550971,-119.691035
5305040,98605,WA,53039,45.869509,-120.780117
5305130,98272,WA,53061,48.054913,-121.766412
5305160,98563,WA,53027,47.142786,-123.827043
5305190,98356,WA,53041,46.580071,-122.377444
5305220,98837,WA,53025,47.213633,-119.467788
5305250,98564,WA,53041,46.580071,-122.377444
5305280,98952,WA,53077,46.456558,-120.740145
5305310,98244,WA,53073,48.842653,-121.836432
5305340,98671,WA,53011,45.771674,-122.485903
5305370,98901,WA,53077,46.456558,-120.740145
5305400,98273,WA,53057,48.493066,-121.816278
5305430,98204,WA,53061,48.054913,-121.766412
5305460,98937,WA,53077,46.456558,-120.740145
5305490,98565,WA,53041,46.580071,-122.377444
5305520,98638,WA,53049,46.556587,-123.782419
5305550,99155,WA,53047,48.550971,-119.691035
5305610,99156,WA,53051,48.543877,-117.232183
5305640,99026,WA,53065,48.390648,-117.854897
5305670,98247,WA,53073,48.842653,-121.836432
5305700,98569,WA,53027,47.142786,-123.827043
5305730,99326,WA,53021,46.53458,-118.906944
5305760,98370,WA,53035,47.639687,-122.649636
5305790,98528,WA,53045,47.354126,-123.17385
5305820,98537,WA,53027,47.142786,-123.827043
5305850,98516,WA,53067,46.932598,-122.829441
5305880,99157,WA,53065,48.390648,-117.854897
5305910,98021,WA,53061,48.054913,-121.766412
5305940,98277,WA,53029,48.158436,-122.670503
5305970,99158,WA,53075,46.903322,-117.522962
5306000,98568,WA,53027,47.142786,-123.827043
5306060,98631,WA,53049,46.556587,-123.782419
5306090,98595,WA,53027,47.142786,-123.827043
5306120,99159,WA,53043,47.582718,-118.417667
5306150,98840,WA,53047,48.550971,-119.691035
5306180,98501,WA,53067,46.932598,-122.829441
5306220,98841,WA,53047,48.550971,-119.691035
5306240,98570,WA,53041,46.580071,-122.377444
5306270,99114,WA,53065,48.390648,-117.854897
5306300,98245,WA,53055,48.508861,-123.100616
5306330,99217,WA,53063,47.620379,-117.404392
5306360,99160,WA,53019,48.437246,-118.517074
5306390,98843,WA,53017,47.735866,-119.69588
5306420,98844,WA,53047,48.550971,-119.691035
5306450,98360,WA,53053,47.040716,-122.144709
5306480,99344,WA,53001,47.00484,-118.533308
5306510,98845,WA,53017,47.735866,-119.69588
5306540,99161,WA,53075,46.903322,-117.522962
5306570,99301,WA,53021,46.53458,-118.906944
5306600,98846,WA,53047,48.550971,-119.691035
5306630,99345,WA,53005,46.228072,-119.516864
5306660,98572,WA,53041,46.580071,-122.377444
5306690,98332,WA,53053,47.040716,-122.144709
5306750,98584,WA,53045,47.354126,-123.17385
5306780,99347,WA,53023,46.429474,-117.536714
5306820,98362,WA,53009,48.113009,-123.930611
5306840,98368,WA,53031,47.802641,-123.52181
5306870,99348,WA,53071,46.254606,-118.480374
5306900,99350,WA,53005,46.228072,-119.516864
5306930,99163,WA,53075,46.903322,-117.522962
5306960,98372,WA,53053,47.040716,-122.144709
5306990,98376,WA,53031,47.802641,-123.52181
5307020,98331,WA,53009,48.113009,-123.930611
5307050,98526,WA,53027,47.142786,-123.827043
5307080,98848,WA,53025,47.213633,-119.467788
5307110,98576,WA,53067,46.932598,-122.829441
5307140,98577,WA,53049,46.556587,-123.782419
5307210,99029,WA,53043,47.582718,-118.417667
5307230,98057,WA,53033,47.493554,-121.832375
5307260,99166,WA,53019,48.437246,-118.517074
5307320,99352,WA,53005,46.228072,-119.516864
5307350,98642,WA,53011,45.771674,-122.485903
5307380,99169,WA,53001,47.00484,-118.533308
5307440,99003,WA,53063,47.620379,-117.404392
5307470,98579,WA,53067,46.932598,-122.829441
5307530,99356,WA,53039,45.869509,-120.780117
5307560,99170,WA,53075,46.903322,-117.522962
5307620,99357,WA,53025,47.213633,-119.467788
5307650,98250,WA,53055,48.508861,-123.100616
5307680,98583,WA,53027,47.142786,-123.827043
5307710,98134,WA,53033,47.493554,-121.832375
5307740,98284,WA,53057,48.493066,-121.816278
5307770,98942,WA,53077,46.456558,-120.740145
5307800,99153,WA,53051,48.543877,-117.232183
5307830,98382,WA,53009,48.113009,-123.930611
5307860,98286,WA,53055,48.508861,-123.100616
5307900,98584,WA,53045,47.354126,-123.17385
5307920,98155,WA,53033,47.493554,-121.832375
5307950,98648,WA,53059,46.024782,-121.953227
5307980,98288,WA,53033,47.493554,-121.832375
5308020,98290,WA,53061,48.054913,-121.766412
5308040,98065,WA,53033,47.493554,-121.832375
5308070,98851,WA,53025,47.213633,-119.467788
5308100,98586,WA,53049,46.556587,-123.782419
5308130,98168,WA,53033,47.493554,-121.832375
5308160,98366,WA,53035,47.639687,-122.649636
5308190,98260,WA,53029,48.158436,-122.670503
5308220,98584,WA,53045,47.354126,-123.17385
5308250,99201,WA,53063,47.620379,-117.404392
5308280,99032,WA,53043,47.582718,-118.417667
5308310,99171,WA,53075,46.903322,-117.522962
5308340,98292,WA,53061,48.054913,-121.766412
5308370,99301,WA,53021,46.53458,-118.906944
5308400,99359,WA,53013,46.29285,-117.911634
5308430,98852,WA,53007,47.859891,-120.618543
5308460,98388,WA,53053,47.040716,-122.144709
5308490,99174,WA,53075,46.903322,-117.522962
5308520,98648,WA,53059,46.024782,-121.953227
5308550,98294,WA,53061,48.054913,-121.766412
5308580,99101,WA,53065,48.390648,-117.854897
5308610,98390,WA,53053,47.040716,-122.144709
5308670,98944,WA,53077,46.456558,-120.740145
5308700,98401,WA,,,
5308730,98587,WA,53027,47.142786,-123.827043
5308760,98038,WA,53033,47.493554,-121.832375
5308790,99033,WA,53075,46.903322,-117.522962
5308820,98589,WA,53067,46.932598,-122.829441
5308850,98946,WA,53037,47.124444,-120.676714
5308910,98591,WA,53041,46.580071,-122.377444
5308940,98855,WA,53047,48.550971,-119.691035
5308970,98948,WA,53077,46.456558,-120.740145
5309000,99360,WA,53071,46.254606,-118.480374
5309030,98649,WA,53015,46.185923,-122.658682
5309060,98650,WA,53039,45.869509,-120.780117
5309100,98512,WA,53067,46.932598,-122.829441
5309150,98903,WA,53077,46.456558,-120.740145
5309180,98466,WA,53053,47.040716,-122.144709
5309240,99181,WA,53065,48.390648,-117.854897
5309270,98661,WA,53011,45.771674,-122.485903
5309300,98070,WA,53033,47.493554,-121.832375
5309330,98612,WA,53069,46.294638,-123.424458
5309360,99349,WA,53025,47.213633,-119.467788
5309390,99361,WA,53071,46.254606,-118.480374
5309450,99362,WA,53071,46.254606,-118.480374
5309480,98951,WA,53077,46.456558,-120.740145
5309510,98857,WA,53025,47.213633,-119.467788
5309540,98671,WA,53011,45.771674,-122.485903
5309570,99371,WA,53001,47.00484,-118.533308
5309600,98858,WA,53017,47.735866,-119.69588
5309630,99040,WA,53065,48.390648,-117.854897
5309660,98801,WA,53007,47.859891,-120.618543
5309690,99212,WA,53063,47.620379,-117.404392
5309720,98908,WA,53077,46.456558,-120.740145
5309750,98377,WA,53041,46.580071,-122.377444
5309780,98321,WA,53053,47.040716,-122.144709
5309810,98672,WA,53039,45.869509,-120.780117
5309840,99185,WA,53043,47.582718,-118.417667
5309870,98561,WA,,,
5309900,98860,WA,53025,47.213633,-119.467788
5309930,98596,WA,53041,46.580071,-122.377444
5309990,98520,WA,53027,47.142786,-123.827043
5310020,98673,WA,53039,45.869509,-120.780117
5310050,98674,WA,53015,46.185923,-122.658682
5310110,98902,WA,53077,46.456558,-120.740145
5310140,98597,WA,53067,46.932598,-122.829441
5310170,98953,WA,53077,46.456558,-120.740145
5500081,94065,CA,06081,37.414664,-122.371542
5600005,82002,WY,,,
5600009,82072,WY,56001,41.665514,-105.721883
5600010,82240,WY,56015,42.08958,-104.353482
5600012,82009,WY,56021,41.29283,-104.660395
5600014,82801,WY,56033,44.781369,-106.881211
5600015,83014,WY,56039,44.04932,-110.588102
5600016,82443,WY,56017,43.720871,-108.435652
5600730,82070,WY,56001,41.665514,-105.721883
5600960,82510,WY,56013,43.055303,-108.605531
5601030,82301,WY,56007,41.70359,-106.933153
5601090,82410,WY,56003,44.525654,-107.99332
5601260,83113,WY,56035,42.767928,-109.91617
5601420,82420,WY,56003,44.525654,-107.99332
5601460,82431,WY,56003,44.525654,-107.99332
5601470,82716,WY,56005,44.241321,-105.552029
5601700,82331,WY,56007,41.70359,-106.933153
5601980,82001,WY,56021,41.29283,-104.660395
5602070,82414,WY,56029,44.492387,-109.593597
5602140,82633,WY,56009,42.972839,-105.507367
5602150,82637,WY,56009,42.972839,-105.507367
5602370,82729,WY,56011,44.589266,-104.567298
5602670,82513,WY,56013,43.055303,-108.605531
5602760,82931,WY,,,
5602820,82514,WY,56013,43.055303,-108.605531
5602830,82523,WY,56013,43.055303,-108.605531
5602870,82520,WY,56013,43.055303,-108.605531
5602990,82240,WY,56015,42.08958,-104.353482
5603170,82426,WY,56003,44.525654,-107.99332
5603180,82214,WY,56031,42.130319,-104.960809
5603310,82443,WY,56017,43.720871,-108.435652
5603770,82834,WY,56019,44.044048,-106.588541
5604030,83116,WY,56023,42.228788,-110.679842
5604060,83110,WY,56023,42.228788,-110.679842
5604120,82082,WY,56021,41.29283,-104.660395
5604230,82225,WY,56027,43.062159,-104.468373
5604260,82937,WY,56041,41.284726,-110.558947
5604380,82433,WY,56029,44.492387,-109.593597
5604450,82520,WY,56013,43.055303,-108.605531
5604500,82939,WY,56041,41.284726,-110.558947
5604510,82601,WY,56025,42.973641,-106.764877
5604830,82701,WY,56045,43.846213,-104.57002
5604860,82941,WY,56035,42.767928,-109.91617
5605090,82201,WY,56031,42.130319,-104.960809
5605160,82435,WY,56029,44.492387,-109.593597
5605220,82501,WY,56013,43.055303,-108.605531
5605302,82901,WY,56037,41.660339,-108.875676
5605680,82835,WY,56033,44.781369,-106.881211
5605690,82839,WY,56033,44.781369,-106.881211
5605695,82801,WY,56033,44.781369,-106.881211
5605700,82649,WY,56013,43.055303,-108.605531
5605762,82935,WY,56037,41.660339,-108.875676
5605820,82442,WY,56043,43.878831,-107.669052
5605830,83001,WY,56039,44.04932,-110.588102
5606090,82730,WY,56045,43.846213,-104.57002
5606240,82401,WY,56043,43.878831,-107.669052
5680180,82716,WY,56005,44.241321,-105.552029
5680250,83014,WY,56039,44.04932,-110.588102
5680251,82002,WY,,,
5680252,82716,WY,56005,44.241321,-105.552029
5680253,82609,WY,56025,42.973641,-106.764877
5680254,82524,WY,,,
5680255,89423,NV,32005,38.905129,-119.609019
5680256,82435,WY,56029,44.492387,-109.593597
5900026,86044,AZ,04005,35.829692,-111.773728
5900028,87506,NM,35049,35.513722,-105.966441
5900029,86039,AZ,04017,35.390934,-110.320908
5900030,85634,AZ,04019,32.128237,-111.783018
5900032,86503,AZ,04001,35.385845,-109.493747
5900033,87413,NM,35045,36.511624,-108.324578
5900035,86544,AZ,04001,35.385845,-109.493747
5900036,98371,WA,53053,47.040716,-122.144709
5900037,86045,AZ,04005,35.829692,-111.773728
5900039,87506,NM,35049,35.513722,-105.966441
5900040,86045,AZ,04005,35.829692,-111.773728
5900041,59016,MT,30003,45.407869,-107.518163
5900043,86505,AZ,04001,35.385845,-109.493747
5900044,87013,NM,35043,35.685073,-106.882618
5900046,87825,NM,35053,33.991614,-106.939003
5900047,98092,WA,53033,47.493554,-121.832375
5900048,87325,NM,35031,35.573732,-108.255307
5900049,86511,AZ,04001,35.385845,-109.493747
5900050,87026,NM,35006,34.93205,-108.000255
5900052,86033,AZ,04017,35.390934,-110.320908
5900056,87313,NM,35031,35.573732,-108.255307
5900057,98948,WA,53077,46.456558,-120.740145
5900059,87316,NM,35031,35.573732,-108.255307
5900060,87053,NM,35043,35.685073,-106.882618
5900061,89424,NV,32031,40.703311,-119.710315
5900062,86502,AZ,04001,35.385845,-109.493747
5900063,86033,AZ,04017,35.390934,-110.320908
5900065,86544,AZ,04001,35.385845,-109.493747
5900069,87532,NM,35039,36.509669,-106.693983
5900071,83824,ID,16009,47.218451,-116.633541
5900072,86034,AZ,04017,35.390934,-110.320908
5900074,87413,NM,35045,36.511624,-108.324578
5900075,87461,NM,35045,36.511624,-108.324578
5900076,85941,AZ,04017,35.390934,-110.320908
5900079,86510,AZ,04017,35.390934,-110.320908
5900081,87105,NM,35001,35.054002,-106.669064
5900082,86043,AZ,04017,35.390934,-110.320908
5900083,98841,WA,53047,48.550971,-119.691035
5900084,87013,NM,35043,35.685073,-106.882618
5900086,85634,AZ,04019,32.128237,-111.783018
5900087,87045,NM,35031,35.573732,-108.255307
5900088,86510,AZ,04017,35.390934,-110.320908
5900089,86039,AZ,04017,35.390934,-110.320908
5900093,88340,NM,35035,32.588776,-105.781079
5900094,84534,UT,49037,37.623064,-109.78932
5900097,83203,ID,16011,43.216357,-112.399206
5900098,87328,NM,35031,35.573732,-108.255307
5900099,86535,AZ,04001,35.385845,-109.493747
5900102,86510,AZ,04017,35.390934,-110.320908
5900105,92503,CA,06065,33.729828,-116.002239
5900108,87357,NM,35006,34.93205,-108.000255
5900109,86505,AZ,04001,35.385845,-109.493747
5900110,86047,AZ,04017,35.390934,-110.320908
5900112,86507,AZ,04001,35.385845,-109.493747
5900115,98226,WA,53073,48.842653,-121.836432
5900116,87401,NM,35045,36.511624,-108.324578
5900119,87316,NM,35031,35.573732,-108.255307
5900120,85256,AZ,04013,33.346541,-112.495534
5900121,86042,AZ,04017,35.390934,-110.320908
5900122,86545,AZ,04001,35.385845,-109.493747
5900125,87313,NM,35031,35.573732,-108.255307
5900126,87420,NM,35045,36.511624,-108.324578
5900127,98350,WA,53009,48.113009,-123.930611
5900128,86054,AZ,04017,35.390934,-110.320908
5900130,87502,NM,,,
5900131,86030,AZ,04017,35.390934,-110.320908
5900132,85926,AZ,04017,35.390934,-110.320908
5900133,86045,AZ,04005,35.829692,-111.773728
5900136,87013,NM,35043,35.685073,-106.882618
5900138,87305,NM,35031,35.573732,-108.255307
5900139,86047,AZ,04017,35.390934,-110.320908
5900140,87024,NM,35043,35.685073,-106.882618
5900141,82524,WY,,,
5900142,85128,AZ,04021,32.91891,-111.367257
5900145,85911,AZ,04017,35.390934,-110.320908
5900147,87420,NM,35045,36.511624,-108.324578
5900148,86538,AZ,04001,35.385845,-109.493747
5900150,87455,NM,35045,36.511624,-108.324578
5900151,87001,NM,35043,35.685073,-106.882618
5900152,86506,AZ,04001,35.385845,-109.493747
5900153,89314,NV,32023,37.966379,-116.459047
5900155,87313,NM,35031,35.573732,-108.255307
5900156,85634,AZ,04019,32.128237,-111.783018
5900157,87416,NM,35045,36.511624,-108.324578
5900159,86047,AZ,04017,35.390934,-110.320908
5900161,86538,AZ,04001,35.385845,-109.493747
5900162,87566,NM,35039,36.509669,-106.693983
5900164,97305,OR,41047,44.900898,-122.57626
5900165,86034,AZ,04017,35.390934,-110.320908
5900167,87313,NM,35031,35.573732,-108.255307
5900168,86514,AZ,04001,35.385845,-109.493747
5900169,85634,AZ,04019,32.128237,-111.783018
5900170,86044,AZ,04005,35.829692,-111.773728
5900171,86503,AZ,04001,35.385845,-109.493747
5900174,87571,NM,35055,36.576529,-105.637986
5900175,86034,AZ,04017,35.390934,-110.320908
5900176,98226,WA,53073,48.842653,-121.836432
5900177,87313,NM,35031,35.573732,-108.255307
5900178,59855,MT,30047,47.642901,-114.083687
5900179,87326,NM,35031,35.573732,-108.255307
5900180,86053,AZ,04005,35.829692,-111.773728
5900182,86505,AZ,04001,35.385845,-109.493747
5900184,87026,NM,35006,34.93205,-108.000255
5900185,98513,WA,53067,46.932598,-122.829441
5900186,85121,AZ,04021,32.91891,-111.367257
5900188,87420,NM,35045,36.511624,-108.324578
5900191,87026,NM,35006,34.93205,-108.000255
5900192,85339,AZ,04013,33.346541,-112.495534
5900193,86047,AZ,04017,35.390934,-110.320908
5900195,87034,NM,35006,34.93205,-108.000255
5900197,92581,CA,,,
